obs_id,taxon_name,observed_on,photo_id,photo_index,photo_rank_within_observation,n_available_photos,photo_license_code,selected_image_url
33418619,Cirsium vulgare,2019-09-05,52486869,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/52486869/medium.jpeg
33418619,Cirsium vulgare,2019-09-05,52486867,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/52486867/medium.jpeg
33424701,Cirsium vulgare,2019-09-26,52497016,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/52497016/medium.jpg
33424701,Cirsium vulgare,2019-09-26,52497028,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/52497028/medium.jpg
33424701,Cirsium vulgare,2019-09-26,52497003,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/52497003/medium.jpg
334281592,Cirsium vulgare,2026-01-11,607019964,0,1,2,,https://static.inaturalist.org/photos/607019964/medium.jpg
334281592,Cirsium vulgare,2026-01-11,607019991,1,2,2,,https://static.inaturalist.org/photos/607019991/medium.jpg
334291814,Cirsium discolor,2025-09-07,607041018,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607041018/medium.jpg
334291814,Cirsium discolor,2025-09-07,607041407,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607041407/medium.jpg
334291814,Cirsium discolor,2025-09-07,607041953,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607041953/medium.jpg
334338352,Cirsium vulgare,2026-01-11,607136199,0,1,2,,https://static.inaturalist.org/photos/607136199/medium.jpg
334338352,Cirsium vulgare,2026-01-11,607136195,1,2,2,,https://static.inaturalist.org/photos/607136195/medium.jpg
334386691,Cirsium vulgare,2026-01-11,607233080,0,1,12,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607233080/medium.jpg
334386691,Cirsium vulgare,2026-01-11,607233121,1,2,12,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607233121/medium.jpg
334386691,Cirsium vulgare,2026-01-11,607233162,2,3,12,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607233162/medium.jpg
334386691,Cirsium vulgare,2026-01-11,607233207,3,4,12,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607233207/medium.jpg
334386691,Cirsium vulgare,2026-01-11,607233243,4,5,12,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607233243/medium.jpg
334386691,Cirsium vulgare,2026-01-11,607233276,5,6,12,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607233276/medium.jpg
334386691,Cirsium vulgare,2026-01-11,607233319,6,7,12,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607233319/medium.jpg
334386691,Cirsium vulgare,2026-01-11,607233349,7,8,12,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607233349/medium.jpg
334386691,Cirsium vulgare,2026-01-11,607233375,8,9,12,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607233375/medium.jpg
334386691,Cirsium vulgare,2026-01-11,607233399,9,10,12,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607233399/medium.jpg
334386691,Cirsium vulgare,2026-01-11,607233567,10,11,12,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607233567/medium.jpg
334386691,Cirsium vulgare,2026-01-11,607233598,11,12,12,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607233598/medium.jpg
334474709,Cirsium dyris,2025-05-21,607414313,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607414313/medium.jpg
334474709,Cirsium dyris,2025-05-21,607414329,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607414329/medium.jpg
334474709,Cirsium dyris,2025-05-21,607416341,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607416341/medium.jpg
334517747,Cirsium occidentale,2025-07-20,607501638,0,1,2,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/607501638/medium.jpg
334517747,Cirsium occidentale,2025-07-20,607501632,1,2,2,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/607501632/medium.jpg
33451909,Cirsium arvense,2019-09-23,52540124,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/52540124/medium.jpg
33451909,Cirsium arvense,2019-09-23,52540110,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/52540110/medium.jpg
334531699,Cirsium oleraceum,2019-08-07,607520682,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607520682/medium.jpg
334531699,Cirsium oleraceum,2019-08-07,607520681,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607520681/medium.jpg
334615414,Cirsium ciliatum,2025-09-23,607690580,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607690580/medium.jpg
334615414,Cirsium ciliatum,2025-09-23,607690581,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607690581/medium.jpg
334636514,Cirsium brachycephalum,2014-07-23,607742473,0,1,3,,https://static.inaturalist.org/photos/607742473/medium.jpg
334636514,Cirsium brachycephalum,2014-07-23,607743523,1,2,3,,https://static.inaturalist.org/photos/607743523/medium.jpg
334636514,Cirsium brachycephalum,2014-07-23,607743573,2,3,3,,https://static.inaturalist.org/photos/607743573/medium.jpg
334658293,Cirsium vulgare,2025-08-17,607784915,0,1,4,,https://static.inaturalist.org/photos/607784915/medium.jpg
334658293,Cirsium vulgare,2025-08-17,607784927,1,2,4,,https://static.inaturalist.org/photos/607784927/medium.jpg
334658293,Cirsium vulgare,2025-08-17,607784943,2,3,4,,https://static.inaturalist.org/photos/607784943/medium.jpg
334658293,Cirsium vulgare,2025-08-17,607784964,3,4,4,,https://static.inaturalist.org/photos/607784964/medium.jpg
334724926,Cirsium canum,2003-07-13,607922110,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607922110/medium.jpg
334724926,Cirsium canum,2003-07-13,607922255,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607922255/medium.jpg
334768492,Cirsium vulgare,2026-01-09,608007905,0,1,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608007905/medium.jpg
334768492,Cirsium vulgare,2026-01-09,608007900,1,2,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608007900/medium.jpg
334768492,Cirsium vulgare,2026-01-09,608007923,2,3,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608007923/medium.jpg
334768492,Cirsium vulgare,2026-01-09,608007922,3,4,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608007922/medium.jpg
334768492,Cirsium vulgare,2026-01-09,608007902,4,5,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608007902/medium.jpg
334806274,Cirsium vulgare,2026-01-05,608076631,0,1,4,,https://static.inaturalist.org/photos/608076631/medium.jpg
334806274,Cirsium vulgare,2026-01-05,608076649,1,2,4,,https://static.inaturalist.org/photos/608076649/medium.jpg
334806274,Cirsium vulgare,2026-01-05,608076660,2,3,4,,https://static.inaturalist.org/photos/608076660/medium.jpg
334806274,Cirsium vulgare,2026-01-05,608076676,3,4,4,,https://static.inaturalist.org/photos/608076676/medium.jpg
334819058,Cirsium arvense,2026-01-11,608111591,0,1,2,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/608111591/medium.jpg
334819058,Cirsium arvense,2026-01-11,608111608,1,2,2,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/608111608/medium.jpg
334869558,Cirsium vulgare,2026-01-15,608218066,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608218066/medium.jpg
334869558,Cirsium vulgare,2026-01-15,608218056,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608218056/medium.jpg
334869558,Cirsium vulgare,2026-01-15,608218059,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608218059/medium.jpg
334869558,Cirsium vulgare,2026-01-15,608218068,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608218068/medium.jpg
334929369,Cirsium vulgare,2026-01-16,608340127,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608340127/medium.jpg
334929369,Cirsium vulgare,2026-01-16,608340144,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608340144/medium.jpg
334929369,Cirsium vulgare,2026-01-16,608340158,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608340158/medium.jpg
334940623,Cirsium arvense,2026-01-16,608365473,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608365473/medium.jpg
334940623,Cirsium arvense,2026-01-16,608365515,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608365515/medium.jpg
334940623,Cirsium arvense,2026-01-16,608365541,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608365541/medium.jpg
334940623,Cirsium arvense,2026-01-16,608365568,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608365568/medium.jpg
334973859,Cirsium vulgare,2023-07-21,608433185,0,1,2,,https://static.inaturalist.org/photos/608433185/medium.jpg
334973859,Cirsium vulgare,2023-07-21,608433183,1,2,2,,https://static.inaturalist.org/photos/608433183/medium.jpg
334998578,Cirsium oleraceum,2025-08-15,608480172,0,1,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/608480172/medium.jpg
334998578,Cirsium oleraceum,2025-08-15,608480157,1,2,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/608480157/medium.jpg
335013309,Cirsium coloradense,2025-08-30,608511985,0,1,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608511985/medium.jpg
335013309,Cirsium coloradense,2025-08-30,608511958,1,2,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608511958/medium.jpg
335013309,Cirsium coloradense,2025-08-30,608511959,2,3,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608511959/medium.jpg
335013309,Cirsium coloradense,2025-08-30,608511903,3,4,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608511903/medium.jpg
335013309,Cirsium coloradense,2025-08-30,608511963,4,5,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608511963/medium.jpg
335026295,Cirsium vulgare,2026-01-17,608582261,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608582261/medium.jpg
335026295,Cirsium vulgare,2026-01-17,608582275,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608582275/medium.jpg
335026295,Cirsium vulgare,2026-01-17,608582296,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608582296/medium.jpg
335043041,Cirsium vulgare,2026-01-17,608577107,0,1,3,cc-by-nc-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/608577107/medium.jpg
335043041,Cirsium vulgare,2026-01-17,608577123,1,2,3,cc-by-nc-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/608577123/medium.jpg
335043041,Cirsium vulgare,2026-01-17,608577151,2,3,3,cc-by-nc-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/608577151/medium.jpg
335059859,Cirsium echinus,2025-06-16,608611415,0,1,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608611415/medium.jpg
335059859,Cirsium echinus,2025-06-16,608611418,1,2,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608611418/medium.jpg
335059859,Cirsium echinus,2025-06-16,608611423,2,3,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608611423/medium.jpg
335059859,Cirsium echinus,2025-06-16,608611448,3,4,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608611448/medium.jpg
335059859,Cirsium echinus,2025-06-16,608611446,4,5,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608611446/medium.jpg
335059859,Cirsium echinus,2025-06-16,608611488,5,6,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608611488/medium.jpg
335063461,Cirsium arvense,2026-01-17,608620296,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608620296/medium.jpg
335063461,Cirsium arvense,2026-01-17,608620295,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608620295/medium.jpg
335072787,Cirsium vulgare,2025-08-13,608639272,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608639272/medium.jpg
335072787,Cirsium vulgare,2025-08-13,608639281,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608639281/medium.jpg
335072787,Cirsium vulgare,2025-08-13,608639288,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608639288/medium.jpg
335145880,Cirsium pendulum,2008-10-03,608784946,0,1,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608784946/medium.jpg
335145880,Cirsium pendulum,2008-10-03,608784954,1,2,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608784954/medium.jpg
335145880,Cirsium pendulum,2008-10-03,608784958,2,3,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608784958/medium.jpg
335145880,Cirsium pendulum,2008-10-03,608784959,3,4,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608784959/medium.jpg
335145880,Cirsium pendulum,2008-10-03,608784973,4,5,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608784973/medium.jpg
335159825,Cirsium vulgare,2025-12-23,608797332,0,1,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/608797332/medium.jpg
335159825,Cirsium vulgare,2025-12-23,608797327,1,2,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/608797327/medium.jpg
335186633,Cirsium vulgare,2026-01-17,608866843,0,1,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/608866843/medium.jpg
335186633,Cirsium vulgare,2026-01-17,608866827,1,2,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/608866827/medium.jpg
335193221,Cirsium acaulon,2021-08-28,608878691,0,1,4,,https://static.inaturalist.org/photos/608878691/medium.jpg
335193221,Cirsium acaulon,2021-08-28,608878693,1,2,4,,https://static.inaturalist.org/photos/608878693/medium.jpg
335193221,Cirsium acaulon,2021-08-28,608878724,2,3,4,,https://static.inaturalist.org/photos/608878724/medium.jpg
335193221,Cirsium acaulon,2021-08-28,608878716,3,4,4,,https://static.inaturalist.org/photos/608878716/medium.jpg
335218665,Cirsium vulgare,2026-01-17,608930253,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608930253/medium.jpg
335218665,Cirsium vulgare,2026-01-17,608930371,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608930371/medium.jpg
335255161,Cirsium arvense,2009-07-08,609001459,0,1,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/609001459/medium.jpg
335255161,Cirsium arvense,2009-07-08,609002070,1,2,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/609002070/medium.jpg
33528761,Cirsium vulgare,2019-09-28,52666603,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/52666603/medium.jpeg
33528761,Cirsium vulgare,2019-09-28,52666711,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/52666711/medium.jpeg
335318111,Cirsium occidentale,2022-05-28,609128951,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/609128951/medium.jpg
335318111,Cirsium occidentale,2022-05-28,609128975,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/609128975/medium.jpg
335318111,Cirsium occidentale,2022-05-28,609128986,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/609128986/medium.jpg
335323379,Cirsium vulgare,2026-01-19,609140230,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/609140230/medium.jpg
335323379,Cirsium vulgare,2026-01-19,609140246,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/609140246/medium.jpg
335458630,Cirsium vulgare,2026-01-13,609413813,0,1,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/609413813/medium.jpg
335458630,Cirsium vulgare,2026-01-13,609413811,1,2,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/609413811/medium.jpg
335463397,Cirsium ciliatum,2025-09-25,609408780,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/609408780/medium.jpg
335463397,Cirsium ciliatum,2025-09-25,609408782,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/609408782/medium.jpg
335490515,Cirsium monspessulanum,2020-07-12,609474078,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/609474078/medium.jpg
335490515,Cirsium monspessulanum,2020-07-12,609474083,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/609474083/medium.jpg
335509247,Cirsium heterophyllum,2025-07-28,609513546,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/609513546/medium.jpg
335509247,Cirsium heterophyllum,2025-07-28,609513554,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/609513554/medium.jpg
335525453,Cirsium erisithales,2016-07-03,609546173,0,1,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/609546173/medium.jpg
335525453,Cirsium erisithales,2016-07-03,609546164,1,2,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/609546164/medium.jpg
335525453,Cirsium erisithales,2016-07-03,609546157,2,3,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/609546157/medium.jpg
335525453,Cirsium erisithales,2016-07-03,609546188,3,4,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/609546188/medium.jpg
335525453,Cirsium erisithales,2016-07-03,609546193,4,5,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/609546193/medium.jpg
335527430,Cirsium palustre,2025-06-09,609546236,0,1,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/609546236/medium.jpg
335527430,Cirsium palustre,2025-06-09,609546230,1,2,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/609546230/medium.jpg
33554835,Cirsium vulgare,2019-09-28,71384897,0,1,3,,https://static.inaturalist.org/photos/71384897/medium.jpg
33554835,Cirsium vulgare,2019-09-28,52709877,1,2,3,,https://static.inaturalist.org/photos/52709877/medium.jpg
33554835,Cirsium vulgare,2019-09-28,52708706,2,3,3,,https://static.inaturalist.org/photos/52708706/medium.jpg
33556213,Cirsium arvense,2019-09-28,52707660,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/52707660/medium.jpeg
33556213,Cirsium arvense,2019-09-28,52707704,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/52707704/medium.jpeg
335567165,Cirsium vulgare,2026-01-02,609634074,0,1,2,cc-by-nc-sa,https://inaturalist-open-data.s3.amazonaws.com/photos/609634074/medium.jpg
335567165,Cirsium vulgare,2026-01-02,609634078,1,2,2,cc-by-nc-sa,https://inaturalist-open-data.s3.amazonaws.com/photos/609634078/medium.jpg
335579814,Cirsium vulgare,2026-01-21,609656913,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/609656913/medium.jpg
335579814,Cirsium vulgare,2026-01-21,609656927,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/609656927/medium.jpg
335581209,Cirsium vulgare,2026-01-21,609659566,0,1,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/609659566/medium.jpg
335581209,Cirsium vulgare,2026-01-21,609659567,1,2,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/609659567/medium.jpg
335581209,Cirsium vulgare,2026-01-21,609659575,2,3,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/609659575/medium.jpg
