condition,metric_id,metric_kind,unit,exposure_stratum,scheduled_heads,scheduled_images,scheduled_components,baseline_usable_heads,paired_usable_heads,lost_usable_heads,gained_usable_heads,neither_usable_heads,paired_images,paired_components,mean_signed_change,mean_absolute_change,median_component_absolute_change,p95_component_absolute_change,spearman_paired_component_means,component_weighted_loss_fraction
gamma_1p2,corolla_yellow_pixel_fraction,registered_endpoint,fraction,recorded_development_exposed,1406,846,842,623,594,29,19,764,452,451,0.010100958141259084,0.026016671848717973,0.016405963453818062,0.0875362161651469,0.9932941998140113,0.04832977967306325
gamma_1p2,corolla_yellow_pixel_fraction,registered_endpoint,fraction,no_recorded_development_exposure,1447,913,911,627,593,34,15,805,477,477,0.009409331939072991,0.02284452968838692,0.015156484856073654,0.07060502979696916,0.9938641206955865,0.06159420289855072
gamma_1p2,capitulum_outline_aspect_ratio,registered_endpoint,ratio,all_cached,2853,1759,1753,1136,1104,32,57,1660,874,872,0.004451313127962267,0.02843652460751845,0.01044896998057332,0.11374684301683177,0.9103962575767073,0.031063988095238092
gamma_1p2,capitulum_outline_aspect_ratio,registered_endpoint,ratio,recorded_development_exposed,1406,846,842,580,568,12,28,798,439,437,0.0015790478555330906,0.02760780655728951,0.009158931130980838,0.1111561778368899,0.9149144025609905,0.022097378277153554
gamma_1p2,capitulum_outline_aspect_ratio,registered_endpoint,ratio,no_recorded_development_exposure,1447,913,911,556,536,20,29,862,435,435,0.007336784217735945,0.029269052855679475,0.011415229565613805,0.11416442040033362,0.9066396363117433,0.03991130820399113
gamma_1p2,capitulum_outline_circularity,registered_endpoint,unitless,all_cached,2853,1759,1753,1136,1104,32,57,1660,874,872,0.0023046749369238467,0.024423848427962143,0.013954102522207537,0.07361044710951636,0.9340099219697835,0.031063988095238092
gamma_1p2,capitulum_outline_circularity,registered_endpoint,unitless,recorded_development_exposed,1406,846,842,580,568,12,28,798,439,437,0.0016282002185698048,0.02391796585192061,0.0140581021676503,0.0733883877059007,0.9356724540751709,0.022097378277153554
gamma_1p2,capitulum_outline_circularity,registered_endpoint,unitless,no_recorded_development_exposure,1447,913,911,556,536,20,29,862,435,435,0.0029842598838680213,0.024932056900905025,0.013859964881449693,0.07429254932951743,0.9324154753819361,0.03991130820399113
gamma_1p2,capitulum_outline_solidity,registered_endpoint,unitless,all_cached,2853,1759,1753,1136,1104,32,57,1660,874,872,0.0010556409471129684,0.013326466327014667,0.007225384197419471,0.04449447720491826,0.9550656266863734,0.031063988095238092
gamma_1p2,capitulum_outline_solidity,registered_endpoint,unitless,recorded_development_exposed,1406,846,842,580,568,12,28,798,439,437,0.0007491401028929171,0.013018063437613601,0.00645847988829229,0.04289860694898222,0.9557223329435933,0.022097378277153554
gamma_1p2,capitulum_outline_solidity,registered_endpoint,unitless,no_recorded_development_exposure,1447,913,911,556,536,20,29,862,435,435,0.0013635509906167894,0.013636287160734815,0.007915231393634148,0.04547887967420045,0.9550166674480247,0.03991130820399113
gamma_1p2,capitulum_width_profile_cv,registered_endpoint,unitless,all_cached,2853,1759,1753,1136,1104,32,57,1660,874,872,0.0002614115270322039,0.019174388013657947,0.009799451126675157,0.07268678398627725,0.9369235442168112,0.031063988095238092
gamma_1p2,capitulum_width_profile_cv,registered_endpoint,unitless,recorded_development_exposed,1406,846,842,580,568,12,28,798,439,437,-0.0017051741541359684,0.017793726362561966,0.00924843480269541,0.06442905383098368,0.9415018024530583,0.022097378277153554
gamma_1p2,capitulum_width_profile_cv,registered_endpoint,unitless,no_recorded_development_exposure,1447,913,911,556,536,20,29,862,435,435,0.0022370389814471273,0.02056139753441414,0.010942532841571095,0.07388268803701738,0.9342737828512446,0.03991130820399113
gamma_1p2,involucre_length_width_ratio,registered_endpoint,ratio,all_cached,2853,1759,1753,160,127,33,42,2651,117,116,0.0013962730417201193,0.1406179730332026,0.0581325093895787,0.5461782583064078,0.8698727559297275,0.21621621621621623
gamma_1p2,involucre_length_width_ratio,registered_endpoint,ratio,recorded_development_exposed,1406,846,842,74,63,11,23,1309,59,58,-0.0077489396223507844,0.12249105122596429,0.05722607752554976,0.47118980762894647,0.852348580393122,0.14705882352941177
gamma_1p2,involucre_length_width_ratio,registered_endpoint,ratio,no_recorded_development_exposure,1447,913,911,86,64,22,19,1342,58,58,0.01054148570579101,0.15874489484044083,0.06034312730316732,0.6237858091813454,0.8892614352948415,0.275
gamma_1p2,involucre_apical_taper_ratio,registered_endpoint,ratio,all_cached,2853,1759,1753,160,127,33,42,2651,117,116,0.020353266464629885,0.15748960904827822,0.06267268990220848,0.7036472691311524,0.7159650943758891,0.21621621621621623
gamma_1p2,involucre_apical_taper_ratio,registered_endpoint,ratio,recorded_development_exposed,1406,846,842,74,63,11,23,1309,59,58,0.029093827335385798,0.15638423976852048,0.052632457308724234,0.5182216901991974,0.5803008397674491,0.14705882352941177
gamma_1p2,involucre_apical_taper_ratio,registered_endpoint,ratio,no_recorded_development_exposure,1447,913,911,86,64,22,19,1342,58,58,0.011612705593873953,0.15859497832803593,0.068465639700032,0.696975547911235,0.8385677812298133,0.275
gamma_1p2,involucre_basal_taper_ratio,registered_endpoint,ratio,all_cached,2853,1759,1753,160,127,33,42,2651,117,116,0.003135602088117309,0.11070543095599766,0.05342691524994439,0.4487921174610334,0.8306539038173221,0.21621621621621623
gamma_1p2,involucre_basal_taper_ratio,registered_endpoint,ratio,recorded_development_exposed,1406,846,842,74,63,11,23,1309,59,58,-0.006170419752696107,0.12516356145632238,0.05921892540376594,0.5436602994523462,0.8263250176874097,0.14705882352941177
gamma_1p2,involucre_basal_taper_ratio,registered_endpoint,ratio,no_recorded_development_exposure,1447,913,911,86,64,22,19,1342,58,58,0.012441623928930725,0.09624730045567294,0.041568745288427855,0.3101595581853378,0.8343228029161156,0.275
gamma_1p2,bract_projection_roughness,registered_endpoint,relative,all_cached,2853,1759,1753,160,127,33,42,2651,117,116,0.0036833767521929285,0.031091627054953032,0.023134917719629472,0.08619915781731088,0.7757275208549572,0.21621621621621623
gamma_1p2,bract_projection_roughness,registered_endpoint,relative,recorded_development_exposed,1406,846,842,74,63,11,23,1309,59,58,0.00645854187876403,0.03310714288359383,0.02358858390421313,0.10767779979930543,0.7634501215048141,0.14705882352941177
gamma_1p2,bract_projection_roughness,registered_endpoint,relative,no_recorded_development_exposure,1447,913,911,86,64,22,19,1342,58,58,0.0009082116256218266,0.029076111226312235,0.02282282893407578,0.06434030405450866,0.7568058076225046,0.275
gamma_1p2,bract_projection_p95,registered_endpoint,relative,all_cached,2853,1759,1753,160,127,33,42,2651,117,116,0.020540744675499295,0.05604128838016944,0.03154352309787768,0.16271479655936524,0.7844001076384884,0.21621621621621623
gamma_1p2,bract_projection_p95,registered_endpoint,relative,recorded_development_exposed,1406,846,842,74,63,11,23,1309,59,58,0.025844924428826084,0.05757888245494257,0.03233631929596888,0.17640610489662112,0.8071303331385156,0.14705882352941177
gamma_1p2,bract_projection_p95,registered_endpoint,relative,no_recorded_development_exposure,1447,913,911,86,64,22,19,1342,58,58,0.015236564922172503,0.05450369430539632,0.03130243320729501,0.13514660917447857,0.7521917007597897,0.275
gamma_1p2,bract_projection_maximum,registered_endpoint,relative,all_cached,2853,1759,1753,160,127,33,42,2651,117,116,0.017032457514085532,0.07792031025478711,0.045651880692238855,0.23106389849266865,0.7742744012609081,0.21621621621621623
gamma_1p2,bract_projection_maximum,registered_endpoint,relative,recorded_development_exposed,1406,846,842,74,63,11,23,1309,59,58,0.0355349661103264,0.07440257459760515,0.04250580193824178,0.1908461931535238,0.7807991633086222,0.14705882352941177
gamma_1p2,bract_projection_maximum,registered_endpoint,relative,no_recorded_development_exposure,1447,913,911,86,64,22,19,1342,58,58,-0.0014700510821553257,0.08143804591196913,0.048648000100416325,0.23062006834456042,0.7437632655572304,0.275
gamma_1p2,bract_spread_fraction,registered_endpoint,fraction,all_cached,2853,1759,1753,160,127,33,42,2651,117,116,-0.0016897593669407518,0.06962849154793314,0.05516312697128742,0.19040628018956196,0.5112576721915244,0.21621621621621623
gamma_1p2,bract_spread_fraction,registered_endpoint,fraction,recorded_development_exposed,1406,846,842,74,63,11,23,1309,59,58,0.00196311876642975,0.07071567782859735,0.057105056139598126,0.19292646542646538,0.5016690515594813,0.14705882352941177
gamma_1p2,bract_spread_fraction,registered_endpoint,fraction,no_recorded_development_exposure,1447,913,911,86,64,22,19,1342,58,58,-0.005342637500311257,0.06854130526726894,0.053068385554512085,0.16985423116615062,0.49847706459935026,0.275
gamma_1p2,bract_projection_peak_density,registered_endpoint,peaks per valid bin,all_cached,2853,1759,1753,160,127,33,42,2651,117,116,0.0008184137450301527,0.021662952738725278,0.020673076923076926,0.047869205860213225,0.24384523050768978,0.21621621621621623
gamma_1p2,bract_projection_peak_density,registered_endpoint,peaks per valid bin,recorded_development_exposed,1406,846,842,74,63,11,23,1309,59,58,0.002049877714288301,0.024202582660408204,0.023524209946623742,0.050766687543035885,0.19306047532113532,0.14705882352941177
gamma_1p2,bract_projection_peak_density,registered_endpoint,peaks per valid bin,no_recorded_development_exposure,1447,913,911,86,64,22,19,1342,58,58,-0.00041305022422799445,0.019123322817042366,0.015253037395990682,0.04329175610243098,0.3235669800977712,0.275
gamma_1p2,bract_projection_asymmetry,registered_endpoint,relative,all_cached,2853,1759,1753,160,127,33,42,2651,117,116,-0.0016011059720746961,0.018326038752074215,0.011885579363740378,0.0594528000455442,0.5177718832891247,0.21621621621621623
gamma_1p2,bract_projection_asymmetry,registered_endpoint,relative,recorded_development_exposed,1406,846,842,74,63,11,23,1309,59,58,0.002210134583977433,0.019438185808887846,0.013114951604151845,0.061314187895074694,0.46291796117998096,0.14705882352941177
gamma_1p2,bract_projection_asymmetry,registered_endpoint,relative,no_recorded_development_exposure,1447,913,911,86,64,22,19,1342,58,58,-0.005412346528126825,0.017213891695260587,0.01129758761086469,0.05829393409421348,0.6087852594666093,0.275
gamma_1p2,involucre_surface_edge_density,registered_endpoint,fraction,all_cached,2853,1759,1753,53,39,14,22,2778,37,37,0.015053575155863681,0.032366101197563446,0.018859520382722927,0.11165621777174581,0.9051683262209577,0.26
gamma_1p2,involucre_surface_edge_density,registered_endpoint,fraction,recorded_development_exposed,1406,846,842,27,20,7,10,1369,18,18,0.01865265155736162,0.03306445222705312,0.016481405972943897,0.11124175659694509,0.8740970072239421,0.25
gamma_1p2,involucre_surface_edge_density,registered_endpoint,fraction,no_recorded_development_exposure,1447,913,911,26,19,7,12,1409,19,19,0.011643923828128793,0.031704505485415355,0.019706633207469286,0.07495387740333578,0.9421052631578948,0.2692307692307692
gamma_1p2,involucre_surface_lbp_entropy,registered_endpoint,normalized entropy,all_cached,2853,1759,1753,53,39,14,22,2778,37,37,0.004342960955548869,0.012535727243934015,0.008790328313865614,0.040346965700692364,0.8862019914651493,0.26
gamma_1p2,involucre_surface_lbp_entropy,registered_endpoint,normalized entropy,recorded_development_exposed,1406,846,842,27,20,7,10,1369,18,18,0.010418276939025885,0.013903089924897027,0.008641056339106057,0.04009892878000288,0.9463364293085655,0.25
gamma_1p2,involucre_surface_lbp_entropy,registered_endpoint,normalized entropy,no_recorded_development_exposure,1447,913,911,26,19,7,12,1409,19,19,-0.0014126015551135678,0.011240331019863792,0.008790328313865614,0.021801910152938215,0.8122807017543859,0.2692307692307692
gamma_1p2,involucre_surface_high_frequency_energy,registered_endpoint,relative,all_cached,2853,1759,1753,53,39,14,22,2778,37,37,0.016097963007299165,0.07385093655203083,0.033333333333333326,0.3027450980392156,0.8053711225688287,0.26
gamma_1p2,involucre_surface_high_frequency_energy,registered_endpoint,relative,recorded_development_exposed,1406,846,842,27,20,7,10,1369,18,18,0.041175953481274036,0.09938411577596652,0.03788515406162471,0.32314547250776837,0.6332644628099173,0.25
gamma_1p2,involucre_surface_high_frequency_energy,registered_endpoint,relative,no_recorded_development_exposure,1447,913,911,26,19,7,12,1409,19,19,-0.007660133231203336,0.049661608866197055,0.024999999999999967,0.19672755645883017,0.8960071068797784,0.2692307692307692
gamma_1p2,involucre_surface_specular_fraction,registered_endpoint,fraction,all_cached,2853,1759,1753,53,39,14,22,2778,37,37,-0.002353728610322713,0.002374859984073321,0.0,0.0069005519540186085,0.8265821284233981,0.26
gamma_1p2,involucre_surface_specular_fraction,registered_endpoint,fraction,recorded_development_exposed,1406,846,842,27,20,7,10,1369,18,18,-0.0018299465618082655,0.0018299465618082655,0.0,0.00494085571688227,1.0,0.25
gamma_1p2,involucre_surface_specular_fraction,registered_endpoint,fraction,no_recorded_development_exposure,1447,913,911,26,19,7,12,1409,19,19,-0.0028499431825995594,0.0028910937525349527,0.0,0.0058058224613252865,0.7264831572567788,0.2692307692307692
gamma_1p2,joint_hue_angular_change,joint_diagnostic_not_additional_endpoint,degrees,all_cached,2853,1759,1753,1250,1187,63,34,1569,929,928,,2.315625128526796,1.1381301879882812,7.516720581054677,,0.055213675213675206
gamma_1p2,joint_hue_angular_change,joint_diagnostic_not_additional_endpoint,degrees,recorded_development_exposed,1406,846,842,623,594,29,19,764,452,451,,2.5378900148739914,1.12969970703125,8.714599609375,,0.04832977967306325
gamma_1p2,joint_hue_angular_change,joint_diagnostic_not_additional_endpoint,degrees,no_recorded_development_exposure,1447,913,911,627,593,34,15,805,477,477,,2.1054753093599516,1.1809082031250284,6.703961181640613,,0.06159420289855072
gamma_1p2,joint_colour_composition_total_variation,joint_diagnostic_not_additional_endpoint,fraction,all_cached,2853,1759,1753,1250,1187,63,34,1569,929,928,,0.04331903020145941,0.03600301997885113,0.10995944334766097,,0.055213675213675206
gamma_1p2,joint_colour_composition_total_variation,joint_diagnostic_not_additional_endpoint,fraction,recorded_development_exposed,1406,846,842,623,594,29,19,764,452,451,,0.04544600407648037,0.0365899739343876,0.12129350767444554,,0.04832977967306325
gamma_1p2,joint_colour_composition_total_variation,joint_diagnostic_not_additional_endpoint,fraction,no_recorded_development_exposure,1447,913,911,627,593,34,15,805,477,477,,0.04130799200935364,0.03505617158146412,0.10427022002559302,,0.06159420289855072
intensity_0p8,orientation_image_vertical_angle,registered_endpoint,degrees,all_cached,2853,1759,1753,995,891,104,75,1783,714,713,0.07246822729408871,3.336672569733562,0.37431643025398387,6.582306758079116,0.9425693942420877,0.11370323665405631
intensity_0p8,orientation_image_vertical_angle,registered_endpoint,degrees,recorded_development_exposed,1406,846,842,508,450,58,39,859,354,353,-0.030806999909703644,2.524862516697524,0.34933163143864476,5.807213294455523,0.9656902971230528,0.12362869198312235
intensity_0p8,orientation_image_vertical_angle,registered_endpoint,degrees,no_recorded_development_exposure,1447,913,911,487,441,46,36,924,360,360,0.17373532508002962,4.132697427293899,0.4061599029739824,8.079279801814057,0.9205757760476546,0.10385259631490786
intensity_0p8,corolla_lab_lightness,registered_endpoint,Lab L*,all_cached,2853,1759,1753,1250,1091,159,17,1586,855,854,-10.087554147334698,10.099493345741552,10.294118881225586,13.725491905212403,0.9670249248154431,0.13827350427350427
intensity_0p8,corolla_lab_lightness,registered_endpoint,Lab L*,recorded_development_exposed,1406,846,842,623,552,71,9,774,427,426,-10.178971404014433,10.178971404014433,10.522875467936199,13.72549057006836,0.9714744642057555,0.11353944562899787
intensity_0p8,corolla_lab_lightness,registered_endpoint,Lab L*,no_recorded_development_exposure,1447,913,911,627,539,88,8,812,428,428,-9.996564074097392,10.02038668026434,10.19607925415039,13.725494384765625,0.9625204232133825,0.16119894598155468
intensity_0p8,corolla_lab_chroma,registered_endpoint,Lab chroma,all_cached,2853,1759,1753,1250,1091,159,17,1586,855,854,-3.6903528840070954,3.872484761462558,3.6067066192626953,7.810272598266601,0.9878779943759022,0.13827350427350427
