obs_id,taxon_name,n_usable_heads,min_dimension_median,sharpness_median,involucre_projection_roughness,involucre_spread_fraction,spine_relative_length_max_proxy,coordinate_precision_tier,env_chelsa_bio01_native,env_chelsa_bio04_native,env_chelsa_bio12_native,env_chelsa_bio15_native,log_min_dimension,log1p_sharpness,resolution_stratum
305921690,Cirsium turkestanicum,1,202.0,1544.390706233178,0.2053868807693605,0.3703703703703703,0.5563433414119974,high_le_1km,2721.0,7942.0,1275.0,286.0,5.308267697401205,7.343032041655322,200_299
306076057,Cirsium roseolum,1,360.0,1930.485877629792,0.1021731636183142,0.3734939759036144,0.2073490501907583,high_le_1km,2816.0,9587.0,564.0,207.0,5.886104031450156,7.56604487047194,300_plus
306139255,Cirsium nuttallii,1,240.0,1951.3253531617927,0.0829228752644097,0.3269230769230769,0.2069174871189816,high_le_1km,2897.0,8117.0,1278.0,193.0,5.480638923341991,7.576776429908688,200_299
306233963,Cirsium arachnoideum,1,358.0,409.3222864677784,0.1457812214774226,0.3,0.3972277608420707,high_le_1km,2809.0,7996.0,674.0,513.0,5.8805329864007,6.0169429154669745,300_plus
306379443,Cirsium discolor,1,160.0,2475.3530563722406,0.1225268782895111,0.3837209302325581,0.2949360976204353,high_le_1km,2857.0,8418.0,1127.0,115.0,5.075173815233827,7.814542215065887,150_199
306567969,Cirsium tuberosum,1,189.0,1181.008862980045,0.050588727599886,0.3163265306122449,0.1011116842553928,unknown,2813.0,6762.0,1205.0,341.0,5.241747015059643,7.074970696229002,150_199
306952013,Cirsium serratuloides,1,321.0,1232.7158161105228,0.0724328486271292,0.2604166666666667,0.2050058962204839,high_le_1km,2678.0,13422.0,348.0,1083.0,5.771441123130016,7.11778588305727,300_plus
307071544,Cirsium pendulum,1,316.0,942.0651142391282,0.0775476245088187,0.2743810952738185,0.1485124510460567,high_le_1km,2790.0,9928.0,903.0,744.0,5.755742213586912,6.849135330344125,300_plus
307105094,Cirsium pugnax,1,283.0,2983.8656503162865,0.0532261671054123,0.17,0.1752416871224429,high_le_1km,2773.0,7502.0,1512.0,433.0,5.645446897643238,8.001310016544549,200_299
307498994,Cirsium carolinianum,1,366.0,3984.6752199356806,0.0611768862954052,0.2123893805309734,0.1241019041522152,high_le_1km,2871.0,7630.0,1374.0,145.0,5.902633333401366,8.29046201725628,300_plus
307552563,Cirsium osseticum,1,217.0,5303.189151076643,0.1021755513100322,0.2575757575757575,0.2942340345264391,unknown,2810.0,7874.0,735.0,451.0,5.37989735354046,8.576252193197519,200_299
307568451,Cirsium eriophoroides,2,222.5,1227.8280723527273,0.0687392623294039,0.2087424770351599,0.15434383534305735,moderate_1_to_10km,2774.0,5937.0,3020.0,696.0,5.404927101606295,7.11381620747159,200_299
307710270,Cirsium sorocephalum,1,324.0,5586.646698837201,0.0814073139937882,0.2129629629629629,0.278077451784401,high_le_1km,2862.0,9981.0,1552.0,781.0,5.780743515792329,8.628313493402622,300_plus
307765530,Cirsium obvallatum,1,176.0,4070.829496763175,0.1066243223511058,0.3170731707317073,0.2723178565204531,unknown,2752.0,8108.0,1572.0,201.0,5.170483995038151,8.311847685242492,150_199
307864265,Cirsium tweedyi,1,160.0,4730.551349427296,0.1527794436749203,0.3780487804878049,0.3662530976058309,high_le_1km,2691.0,8723.0,900.0,434.0,5.075173815233827,8.462008408563454,150_199
308222621,Cirsium coloradense,1,338.0,3255.2015111919886,0.0852791871336586,0.1797752808988764,0.239826622127436,high_le_1km,2791.0,7474.0,710.0,641.0,5.823045895483019,8.088316614394103,300_plus
308224898,Cirsium tukuhnikivatzicum,1,230.0,5929.638320218958,0.1615679825127744,0.4,0.4019723796388644,unknown,2779.0,9718.0,462.0,247.0,5.438079308923196,8.687887128731438,200_299
308924380,Cirsium andersonii,1,151.0,2298.677534786403,0.0651060001151928,0.2342342342342342,0.2515311614480764,high_le_1km,2778.0,7189.0,1472.0,762.0,5.017279836814924,7.740524189821203,150_199
309341183,Cirsium glabrum,1,324.0,3544.48179674798,0.0760644624619915,0.2087378640776699,0.2394637723812257,unknown,2774.0,6375.0,1497.0,232.0,5.780743515792329,8.173429338546125,300_plus
309625612,Cirsium lomatolepis,1,291.0,1347.2793016616226,0.0986873037422482,0.3333333333333333,0.3032187607824072,high_le_1km,2902.0,1904.0,560.0,903.0,5.673323267171493,7.206584467088257,200_299
309818672,Cirsium rhinoceros,1,322.0,4050.8685654388223,0.1070046386209682,0.275,0.2410346264064023,unknown,2828.0,7472.0,2918.0,588.0,5.7745515455444085,8.306933427882667,300_plus
309920193,Cirsium kosmelii,1,179.0,4910.280403220225,0.1377514813429418,0.3780487804878049,0.3495133968858814,unknown,2832.0,8418.0,674.0,504.0,5.187385805840755,8.499289961379388,150_199
309950244,Cirsium acaulon,1,211.0,3448.7336815957897,0.1438886297219432,0.4,0.243008919044763,unknown,2842.0,5565.0,655.0,110.0,5.351858133476067,8.146052313305464,200_299
310128333,Cirsium ciliatum,1,162.0,2341.741967939233,0.0492560189155151,0.2098765432098765,0.1030107931397744,high_le_1km,2801.0,9079.0,605.0,375.0,5.087596335232384,7.759077303522646,150_199
310249119,Cirsium canescens,1,226.0,2091.247196287594,0.0685882415803912,0.2,0.1913505429425931,high_le_1km,2796.0,8093.0,407.0,567.0,5.420534999272286,7.64599398086553,200_299
310318081,Cirsium muticum,1,311.0,1662.6925616102303,0.104969716510221,0.2857142857142857,0.2224307852856884,unknown,2864.0,8774.0,1163.0,197.0,5.739792912179234,7.416794845663474,300_plus
310331926,Cirsium serrulatum,1,323.0,5650.862393195131,0.0330940101935032,0.0869565217391304,0.110120677452899,high_le_1km,2853.0,8161.0,572.0,162.0,5.777652323222656,8.639740396939587,300_plus
310346422,Cirsium pumilum,1,165.0,2684.740580110472,0.0619206471999674,0.2272727272727272,0.1285700636547611,moderate_1_to_10km,2844.0,8807.0,1009.0,194.0,5.10594547390058,7.895711790181466,150_199
310496085,Cirsium dissectum,1,254.0,2947.7482214764536,0.0801700062040837,0.2395833333333333,0.2133852203514758,high_le_1km,2833.0,3417.0,1391.0,212.0,5.537334267018537,7.989136027576795,200_299
310703046,Cirsium monspessulanum,1,152.0,1261.6114035042192,0.0783758521092166,0.3033707865168539,0.1539760246938399,unknown,2848.0,5828.0,851.0,275.0,5.0238805208462765,7.140937397655941,150_199
311466189,Cirsium candelabrum,1,228.0,986.6057601105756,0.1666614570416711,0.2321428571428571,0.544134710604086,high_le_1km,2770.0,7223.0,1105.0,361.0,5.429345628954441,6.895283589886757,200_299
311489437,Cirsium eatonii,1,222.0,3956.690332222707,0.0851687737194146,0.3157894736842105,0.1653310072513655,high_le_1km,2725.0,9641.0,827.0,308.0,5.402677381872279,8.283415884653696,200_299
311725447,Cirsium filipendulum,1,321.0,2039.4611475439397,0.0784465103357372,0.3111111111111111,0.2023438302934538,unknown,2877.0,3375.0,1322.0,306.0,5.771441123130016,7.620931114009814,300_plus
311867263,Cirsium osseticum,1,186.0,4217.624527133031,0.1200744463090789,0.3837209302325581,0.3587072562324878,unknown,2810.0,7874.0,735.0,451.0,5.225746673713202,8.347264412461932,150_199
311943169,Cirsium discolor,1,158.0,4834.02644929259,0.0632887100949288,0.2705882352941176,0.1284814118494024,unknown,2863.0,8492.0,1023.0,147.0,5.062595033026967,8.483641878253525,150_199
312020402,Cirsium eriophoroides,1,185.0,700.105060015352,0.0661805924797968,0.2982456140350877,0.1642656290666069,high_le_1km,2748.0,6466.0,2132.0,689.0,5.220355825078324,6.552657747438841,150_199
312501150,Cirsium echinus,1,222.0,2538.0279347743167,0.1111131558704689,0.3428571428571428,0.2796274798022209,unknown,2742.0,8113.0,1748.0,357.0,5.402677381872279,7.839536583918402,200_299
312984541,Cirsium elodes,1,180.0,3801.666381443673,0.0732755501242379,0.3058823529411765,0.1668821364941872,unknown,2862.0,8834.0,544.0,440.0,5.19295685089021,8.243457778979918,150_199
312984678,Cirsium elodes,1,203.0,2158.51369500003,0.063042449506243,0.2916666666666667,0.1462930689235313,unknown,2862.0,8835.0,534.0,438.0,5.313205979041787,7.677638334126436,200_299
313787807,Cirsium candelabrum,1,309.0,7544.17163902078,0.1134120989918974,0.1696428571428571,0.4546151354866117,high_le_1km,2776.0,7033.0,2440.0,307.0,5.733341276897746,8.92866311965371,300_plus
314407379,Cirsium souliei,1,369.0,4843.19652725246,0.0376758834495293,0.057471264367816,0.075444955836967,low_gt_10km,2729.0,8771.0,934.0,849.0,5.910796644040527,8.485536675124239,300_plus
315027535,Cirsium grahamii,1,154.0,2173.054204554702,0.0631243139441093,0.21875,0.124934322466448,unknown,2890.0,6545.0,464.0,865.0,5.0369526024136295,7.68434900046817,150_199
315128867,Cirsium horridulum,1,333.0,1959.2603912015531,0.1241816046624413,0.380970514633881,0.208276194722528,moderate_1_to_10km,2885.0,1151.0,1575.0,846.0,5.808142489980444,7.580832596054284,300_plus
315468425,Cirsium monspessulanum,1,192.0,3798.506698251086,0.0918368783199478,0.2417582417582417,0.1576219406212753,high_le_1km,2842.0,6524.0,1005.0,260.0,5.2574953720277815,8.242626521037904,150_199
315701211,Cirsium wheeleri,1,161.0,316.01393292476354,0.1334546699007172,0.3012048192771084,0.3741517770722211,high_le_1km,2834.0,6951.0,593.0,611.0,5.081404364984463,5.758945725355449,150_199
315841808,Cirsium acantholepis,1,166.0,3907.381714032129,0.0788078365771719,0.3,0.1892938780721104,unknown,2800.0,1905.0,2129.0,1030.0,5.111987788356544,8.270878683426588,150_199
316959359,Cirsium candelabrum,1,322.0,1807.6886642715465,0.111823550512785,0.3482142857142857,0.2491014259418029,moderate_1_to_10km,2742.0,7004.0,2837.0,314.0,5.7745515455444085,7.5003573668090295,300_plus
317721727,Cirsium souliei,1,313.0,4343.618523419093,0.121531521961352,0.3898305084745763,0.2899920940095893,high_le_1km,2741.0,7322.0,1134.0,843.0,5.746203190540153,8.376693237163687,300_plus
317930758,Cirsium pendulum,1,199.0,2247.249931722165,0.0581716876314498,0.1212121212121212,0.1844490743283169,high_le_1km,2859.0,9342.0,1285.0,913.0,5.293304824724492,7.717907384425299,150_199
318275763,Cirsium pitcheri,1,318.0,4245.971618345672,0.0557497783456641,0.1555555555555555,0.1376925308013034,unknown,2759.0,10549.0,842.0,285.0,5.762051382780177,8.353961447537392,300_plus
318423980,Cirsium monspessulanum,1,167.0,5207.887994532116,0.0708092524495075,0.2608695652173913,0.2013987830992379,high_le_1km,2880.0,6018.0,757.0,349.0,5.117993812416755,8.558121675216475,150_199
319459352,Cirsium skutchii,1,290.0,7125.149821957985,0.0564824377017059,0.2988505747126437,0.0864023788086772,unknown,2793.0,1182.0,2551.0,705.0,5.66988092298052,8.871526370637158,200_299
319672990,Cirsium chinense,1,163.0,3689.294531548625,0.094291199522113,0.2988505747126437,0.2127753758363963,unknown,2846.0,9460.0,963.0,1044.0,5.093750200806762,8.213461552697083,150_199
323121335,Cirsium culebraense,1,231.0,3298.834246926718,0.0868643600944276,0.2403846153846154,0.2363494917483555,high_le_1km,2713.0,9103.0,826.0,454.0,5.442417710521793,8.101627517989069,200_299
323576202,Cirsium arvense,1,155.0,957.439112465374,0.1067958278848113,0.3473684210526316,0.2180447446152559,unknown,2799.0,10693.0,1106.0,137.0,5.043425116919247,6.865306036696851,150_199
324016705,Cirsium tioganum,1,254.0,5915.8935388695945,0.1358415613487319,0.2666666666666666,0.2931717087357882,high_le_1km,2801.0,9265.0,452.0,392.0,5.537334267018537,8.685566850097995,200_299
324872874,Cirsium oligophyllum,1,171.0,1075.1294056207228,0.1012857397936884,0.3125,0.2720056754366174,high_le_1km,2799.0,8467.0,2260.0,579.0,5.14166355650266,6.981125998937189,150_199
325428366,Cirsium centaureae,3,196.0,2756.0290537539568,0.1477437195014933,0.2209302325581395,0.527047182963413,high_le_1km,2736.0,8979.0,1017.0,100.0,5.278114659230517,7.921908949145259,150_199
325494005,Cirsium centaureae,1,320.0,3766.4316076004257,0.1152957471035371,0.3793103448275862,0.2011404461415181,high_le_1km,2743.0,8007.0,625.0,233.0,5.768320995793772,8.234148777077863,300_plus
327779127,Cirsium oaxacanum,1,256.0,1044.3787029319435,0.0991059402637326,0.3707865168539326,0.169198265272128,unknown,2828.0,1465.0,980.0,877.0,5.545177444479562,6.952134493899834,200_299
328155067,Cirsium coryletorum,2,232.5,568.0870367935464,0.09788546577542805,0.31341911764705876,0.22893913982055153,high_le_1km,2798.0,10383.0,883.0,830.0,5.448890225027411,6.3440333869162355,200_299
328282867,Cirsium neomexicanum,1,396.0,1356.1051109802586,0.0815606735300405,0.2421052631578947,0.2363094166453893,high_le_1km,2911.0,8445.0,230.0,575.0,5.981414211254481,7.213109115184617,300_plus
328626857,Cirsium spinosissimum,1,255.0,2045.1612155609628,0.1729193297246618,0.351063829787234,0.6080510266820762,high_le_1km,2731.0,6577.0,1727.0,296.0,5.541263545158426,7.623720738891712,200_299
329260161,Cirsium foliosum,1,214.0,7626.620069003152,0.1126265259075658,0.3333333333333333,0.2665601066729788,high_le_1km,2718.0,14024.0,370.0,513.0,5.365976015021851,8.93953115806026,200_299
329730448,Cirsium vulgare,1,375.0,13085.514122434572,0.0519974474253476,0.1694915254237288,0.1360774637170314,high_le_1km,2861.0,3186.0,1551.0,118.0,5.926926025970411,9.479337522632452,300_plus
329807018,Cirsium erisithales,1,163.0,2636.949328989788,0.0477313016126169,0.1869158878504672,0.1284430689727385,high_le_1km,2753.0,6875.0,1421.0,286.0,5.093750200806762,7.877757124976704,150_199
330062639,Cirsium conspicuum,1,282.0,2246.6527957155063,0.1624884746876425,0.2857142857142857,0.6783888677110245,unknown,2884.0,1422.0,1247.0,976.0,5.641907070938114,7.717641748780415,200_299
331103266,Cirsium rivulare,2,177.5,2176.3949711834957,0.11622929605798285,0.28538566712652735,0.25431042541114385,high_le_1km,2813.0,7021.0,1372.0,192.0,5.178970608915471,7.68588447389334,150_199
331373729,Cirsium obvallatum,1,214.0,3257.425551892086,0.1090182759394555,0.3164556962025316,0.3702359876853915,high_le_1km,2754.0,7105.0,2813.0,144.0,5.365976015021851,8.088999398155925,200_299
331381901,Cirsium obvallatum,1,258.0,2680.2364000244597,0.0686828275908031,0.2631578947368421,0.1420593269277092,high_le_1km,2754.0,7105.0,2813.0,144.0,5.552959584921617,7.894033310411514,200_299
331417535,Cirsium obvallatum,1,259.0,1972.332684954449,0.1205609757331999,0.3928571428571428,0.2563270896773713,high_le_1km,2744.0,7081.0,2888.0,148.0,5.556828061699537,7.587479110639507,200_299
332324539,Cirsium anartiolepis,1,324.0,2524.319148765476,0.1078271901387306,0.32,0.3401811257645017,moderate_1_to_10km,2869.0,2989.0,1636.0,931.0,5.780743515792329,7.834122729272899,300_plus
332416639,Cirsium hesperium,1,154.0,13126.380788391034,0.0469329985286406,0.2473118279569892,0.0919551416969226,high_le_1km,2706.0,7963.0,783.0,450.0,5.0369526024136295,9.482455464411252,150_199
332469312,Cirsium kirishimense,1,237.0,1755.5943865989489,0.2600061428825371,0.375,0.709340268535485,high_le_1km,2842.0,7379.0,3813.0,595.0,5.4680601411351315,7.471132205872166,200_299
332850091,Cirsium setidens,1,198.0,1041.1309404563856,0.0723903044014308,0.3131313131313131,0.1608975399169142,high_le_1km,2848.0,9442.0,1351.0,893.0,5.288267030694535,6.9490228770445155,150_199
332989173,Cirsium monspessulanum,1,277.0,2051.640186078807,0.079505879764247,0.2906976744186046,0.2039203420863954,high_le_1km,2889.0,7264.0,410.0,493.0,5.6240175061873385,7.626882139154432,200_299
333236985,Cirsium drummondii,1,323.0,5438.552311663541,0.0954508245609017,0.2933333333333333,0.1734701517089569,unknown,2757.0,8288.0,649.0,580.0,5.777652323222656,8.601452040813431,300_plus
333403340,Cirsium sieversii,2,221.0,2752.1444270333373,0.08488230857809714,0.27218364197530864,0.24124877760148125,high_le_1km,2732.0,8778.0,1843.0,449.0,5.3981627015177525,7.92049896545682,200_299
333407844,Cirsium calcareum,2,269.5,779.8128088206702,0.16950852478418135,0.29916969382459774,0.5479617181224048,high_le_1km,2875.0,9701.0,220.0,254.0,5.596568390349052,6.660335439703914,200_299
333489070,Cirsium kosmelii,1,234.0,2676.557038195748,0.0853500020569757,0.3548387096774194,0.2580242426185714,unknown,2769.0,8273.0,1040.0,345.0,5.455321115357702,7.892660104875861,200_299
333664908,Cirsium chellyense,1,332.0,1603.1338963419269,0.0852636486248089,0.2750775077507751,0.1902881432053796,unknown,2823.0,8405.0,302.0,643.0,5.805134968916488,7.380339261464887,300_plus
333664910,Cirsium chellyense,1,201.0,1658.8527746039952,0.1460831000444222,0.3621848739495799,0.4204951962787807,unknown,2826.0,8380.0,295.0,645.0,5.303304908059076,7.414484187419805,200_299
333755186,Cirsium phyllocephalum,2,296.0,2209.678231220048,0.1799396324485923,0.37632183908045974,0.5503369797374309,high_le_1km,2846.0,6594.0,995.0,1027.0,5.69035945432406,7.701054639384868,200_299
334833881,Cirsium muticum,1,293.0,415.4744578591394,0.0833422588917358,0.4158415841584158,0.1853492544593876,high_le_1km,2753.0,9053.0,1124.0,146.0,5.680172609017068,6.031825134058069,200_299
334852429,Cirsium ehrenbergii,1,258.0,2405.908602482051,0.1015511592656488,0.3157894736842105,0.2396011822537681,high_le_1km,2840.0,2368.0,1171.0,989.0,5.552959584921617,7.78609846551334,200_299
335059859,Cirsium echinus,1,327.0,5401.987792970864,0.0908483972624601,0.27,0.1953300442398232,high_le_1km,2776.0,8892.0,714.0,369.0,5.7899601708972535,8.594707374535732,300_plus
335734719,Cirsium creticum,1,297.0,725.8922859150516,0.0496035857681592,0.1359223300970873,0.087948993623859,high_le_1km,2886.0,4857.0,1086.0,735.0,5.6937321388027,6.5887783041286685,200_299
336169385,Cirsium perplexans,1,154.0,4703.8947676669495,0.106588602454323,0.2959183673469387,0.2329657938103079,high_le_1km,2821.0,9931.0,367.0,218.0,5.0369526024136295,8.456358685704945,150_199
336347506,Cirsium spinosum,1,366.0,7065.191549593082,0.0530272391907013,0.1361336032388664,0.143099484525792,moderate_1_to_10km,2922.0,6268.0,2359.0,492.0,5.902633333401366,8.86307693618357,300_plus
336491592,Cirsium echinus,1,302.0,5288.401235219736,0.0779297805945221,0.1764705882352941,0.2118315084679254,moderate_1_to_10km,2796.0,7314.0,1121.0,222.0,5.71042701737487,8.573460330396895,300_plus
336606587,Cirsium perplexans,1,183.0,1709.567222744687,0.0712184978893686,0.2183908045977011,0.212154188411274,high_le_1km,2789.0,9992.0,485.0,222.0,5.209486152841421,7.444580303700788,150_199
336802510,Cirsium brachycephalum,1,159.0,1478.438796006351,0.2137772440180095,0.3263157894736842,0.6946574905422321,unknown,2847.0,8003.0,582.0,264.0,5.0689042022202315,7.2994181029591365,150_199
337083243,Cirsium appendiculatum,1,269.0,6368.281616980253,0.1106579153852237,0.4301075268817204,0.2596314279559147,high_le_1km,2761.0,7043.0,1007.0,195.0,5.594711379601839,8.759241966222257,200_299
337174516,Cirsium lomatolepis,1,298.0,1598.8351615079391,0.1798924165541814,0.225,0.4574064769492043,high_le_1km,2887.0,1680.0,814.0,976.0,5.697093486505405,7.377655878862992,200_299
338389376,Cirsium magdalenense,1,365.0,5715.23749862189,0.0737120265368802,0.275,0.1679536865977187,high_le_1km,2954.0,3358.0,144.0,915.0,5.8998973535824915,8.651066087980482,300_plus
338437873,Cirsium magdalenense,1,360.0,7360.84747545557,0.043744013234857,0.1360204081632653,0.0980942591629711,high_le_1km,2954.0,3358.0,144.0,915.0,5.886104031450156,8.904066195910653,300_plus
338483138,Cirsium perplexans,1,165.0,927.0469512537248,0.0783070668771811,0.2129629629629629,0.2993422884193074,high_le_1km,2824.0,10305.0,332.0,224.0,5.10594547390058,6.833082325529777,150_199
